Date,Market,Commodity,Unit,Min,Max,Mode,Average,Volumes
20130131,POSWFM,Dolphin,Kg,26.46,26.46,26.46,26.46,67.59
20130201,POSWFM,Tuna,Kg,22.05,22.05,22.05,22.05,68.95
20130201,POSWFM,Carite,Kg,77.16,77.16,77.16,77.16,111.13
20130201,POSWFM,Cavali,Kg,26.46,26.46,26.46,26.46,51.26
20130201,POSWFM,Salmon,Kg,44.09,44.09,44.09,44.09,38.1
20130201,POSWFM,Shark,Kg,15.43,22.05,22.05,18.74,369.23
20130201,POSWFM,Shrimp (L),Kg,66.14,66.14,66.14,66.14,81.19
20130201,POSWFM,Bonito,Kg,4.41,4.41,4.41,4.41,231.33
20130201,POSWFM,King Fish,Kg,70.55,77.16,77.16,73.86,373.76
20130201,POSWFM,White Fish,Kg,8.82,8.82,8.82,8.82,168.74
20130201,POSWFM,Blanche,Kg,4.41,4.41,4.41,4.41,70.31
20130201,POSWFM,Crocro,Kg,13.23,15.43,15.43,14.33,459.95
20130201,POSWFM,Mixed Fish,Kg,15.43,15.43,15.43,15.43,367.41
20130201,POSWFM,Macreo,Kg,22.05,22.05,22.05,22.05,127.91
20130201,POSWFM,Blue Marlin,Kg,15.43,15.43,15.43,15.43,34.02
20130201,POSWFM,Red Fish,Kg,48.5,48.5,48.5,48.5,126.55
20130201,POSWFM,Cascadura,Kg,22.05,22.05,22.05,22.05,95.26
20130204,POSWFM,Shark,Kg,17.64,17.64,17.64,17.64,196.41
20130204,POSWFM,Bonito,Kg,2.2,2.2,2.2,2.2,202.76
20130204,POSWFM,King Fish,Kg,77.16,77.16,77.16,77.16,84.82
20130204,POSWFM,White Fish,Kg,4.41,4.41,4.41,4.41,60.33
20130204,POSWFM,Jack,Kg,4.41,4.41,4.41,4.41,113.4
20130204,POSWFM,Macreo,Kg,22.05,22.05,22.05,22.05,157.4
20130205,POSWFM,Tuna,Kg,22.05,22.05,22.05,22.05,129.73
20130205,POSWFM,Cavali,Kg,22.05,22.05,22.05,22.05,56.61
20130205,POSWFM,Salmon,Kg,33.07,33.07,33.07,33.07,33.57
20130205,POSWFM,Shark,Kg,15.43,22.05,15.43,18.74,1002.45
20130205,POSWFM,Shrimp (S),Kg,22.05,22.05,22.05,22.05,113.4
20130205,POSWFM,Shrimp (M),Kg,44.09,44.09,44.09,44.09,136.08
20130205,POSWFM,Shrimp (L),Kg,66.14,66.14,66.14,66.14,85.73
20130205,POSWFM,Bonito,Kg,2.2,2.2,2.2,2.2,935.32
20130205,POSWFM,King Fish,Kg,77.16,77.16,77.16,77.16,301.64
20130205,POSWFM,White Fish,Kg,8.82,8.82,8.82,8.82,68.04
20130205,POSWFM,Crocro,Kg,15.43,15.43,15.43,15.43,842.64
20130205,POSWFM,Jack,Kg,6.61,6.61,6.61,6.61,139.71
20130205,POSWFM,Mixed Fish,Kg,15.43,15.43,15.436,15.43,161.03
20130205,POSWFM,Macreo,Kg,26.46,26.46,26.46,26.46,361.06
20130205,POSWFM,Blue Marlin,Kg,19.84,19.84,19.84,19.84,30.39
20130205,POSWFM,Red Fish,Kg,55.12,55.12,55.12,55.12,60.33
20130205,POSWFM,Plateau,Kg,4.41,4.41,4.41,4.41,80.74
20130206,POSWFM,Carite,Kg,77.16,77.16,77.16,77.16,31.3
20130206,POSWFM,Salmon,Kg,44.09,44.09,44.09,44.09,127.46
20130206,POSWFM,Shark,Kg,15.43,22.05,15.43,18.74,449.06
20130206,POSWFM,Shrimp (M),Kg,44.09,44.09,44.09,44.09,45.36
20130206,POSWFM,Bonito,Kg,6.61,6.61,6.61,6.61,339.74
20130206,POSWFM,King Fish,Kg,77.16,77.16,77.16,77.16,34.02
20130206,POSWFM,Brochet,Kg,33.07,33.07,33.07,33.07,287.58
20130206,POSWFM,White Fish,Kg,13.23,13.23,13.23,13.23,81.19
20130206,POSWFM,Crocro,Kg,22.05,22.05,22.05,22.05,67.13
20130206,POSWFM,Jack,Kg,6.61,6.61,6.61,6.61,49.9
20130206,POSWFM,Catfish,Kg,4.41,4.41,4.41,4.41,75.75
20130206,POSWFM,Mixed Fish,Kg,15.43,15.43,15.43,15.43,115.67
20130206,POSWFM,Mullet,Kg,6.61,6.61,6.61,6.61,92.53
20130206,POSWFM,Macreo,Kg,33.07,33.07,33.07,33.07,323.87
20130206,POSWFM,Blue Marlin,Kg,22.05,22.05,22.05,22.05,36.29
20130206,POSWFM,Red Fish,Kg,39.68,39.68,39.68,39.68,44.45
20130206,POSWFM,Cascadura,Kg,33.07,33.07,33.07,33.07,58.51
20130208,POSWFM,Tuna,Kg,26.46,26.46,26.46,26.46,75.3
20130208,POSWFM,Cavali,Kg,26.46,26.46,26.46,26.46,80.29
20130208,POSWFM,Salmon,Kg,44.09,44.09,44.09,44.09,69.85
20130208,POSWFM,Shark,Kg,22.05,22.05,22.05,22.05,1054.16
20130208,POSWFM,Shrimp (S),Kg,22.05,22.05,22.05,22.05,131.54
20130208,POSWFM,Shrimp (M),Kg,55.12,55.12,55.12,55.12,63.5
20130208,POSWFM,Shrimp (L),Kg,66.14,66.14,66.14,66.14,81.65
20130208,POSWFM,Bonito,Kg,2.2,2.2,2.2,2.2,210.02
20130208,POSWFM,King Fish,Kg,77.16,77.16,77.16,77.16,334.75
20130208,POSWFM,Crocro,Kg,13.23,13.23,13.23,13.23,670.87
20130208,POSWFM,Jack,Kg,6.61,6.61,6.61,6.61,134.26
20130208,POSWFM,Mixed Fish,Kg,13.23,13.23,13.23,13.23,118.84
20130208,POSWFM,Macreo,Kg,26.46,26.46,26.46,26.46,1746.8
20130208,POSWFM,Red Fish,Kg,55.12,55.12,55.12,55.12,37.65
20130213,POSWFM,Salmon,Kg,33.07,33.07,33.07,33.07,20.87
20130213,POSWFM,Shark,Kg,15.43,15.43,15.43,15.43,53.07
20130213,POSWFM,Shrimp (S),Kg,22.05,22.05,22.05,22.05,117.94
20130213,POSWFM,Shrimp (L),Kg,77.16,77.16,77.16,77.16,68.04
20130213,POSWFM,Bonito,Kg,4.41,4.41,4.41,4.41,62.14
20130213,POSWFM,King Fish,Kg,77.16,77.16,77.16,77.16,145.6
20130213,POSWFM,Crocro,Kg,15.43,15.43,15.43,15.43,36.29
20130213,POSWFM,Jack,Kg,6.61,6.61,6.61,6.61,24.04
20130213,POSWFM,Mixed Fish,Kg,11.02,11.02,11.02,11.02,41.73
20130213,POSWFM,Macreo,Kg,22.05,22.05,22.05,22.05,29.94
20130214,POSWFM,Tuna,Kg,33.07,33.07,33.07,33.07,38.56
20130214,POSWFM,Bonito,Kg,2.2,2.2,2.2,2.2,127.91
20130214,POSWFM,King Fish,Kg,88.18,88.18,88.18,88.18,36.29
20130214,POSWFM,White Fish,Kg,6.61,6.61,6.61,6.61,54.43
20130214,POSWFM,Mixed Fish,Kg,8.82,8.82,8.82,8.82,207.29
20130218,POSWFM,Bonito,Kg,2.2,2.2,2.2,2.2,279.87
20130218,POSWFM,King Fish,Kg,77.16,77.16,77.16,77.16,49.9
20130218,POSWFM,Crocro,Kg,17.64,17.64,17.64,17.64,59.42
20130218,POSWFM,Mixed Fish,Kg,13.23,13.23,13.23,13.23,74.39
20130218,POSWFM,Macreo,Kg,33.07,33.07,33.07,33.07,41.73
20130219,POSWFM,Carite,Kg,77.16,77.16,77.16,77.16,95.71
20130219,POSWFM,Cavali,Kg,22.05,22.05,22.05,22.05,31.3
20130219,POSWFM,Salmon,Kg,33.07,33.07,33.07,33.07,97.98
20130219,POSWFM,Shark,Kg,15.43,19.84,19.84,17.64,108.86
20130219,POSWFM,Shrimp (S),Kg,22.05,22.05,22.05,22.05,42.64
20130219,POSWFM,Shrimp (L),Kg,66.14,66.14,66.14,66.14,140.62
20130219,POSWFM,Bonito,Kg,4.41,4.41,4.41,4.41,165.56
20130219,POSWFM,King Fish,Kg,77.16,77.16,77.16,77.16,138.35
20130219,POSWFM,Brochet,Kg,33.07,33.07,33.07,33.07,70.31
20130219,POSWFM,White Fish,Kg,8.82,8.82,8.82,8.82,35.38
20130219,POSWFM,Crocro,Kg,15.43,15.43,15.43,15.43,1072.76
20130219,POSWFM,Mixed Fish,Kg,13.23,13.23,13.23,13.23,66.23
20130219,POSWFM,Mullet,Kg,8.82,8.82,8.82,8.82,39.46
20130219,POSWFM,Macreo,Kg,26.46,26.46,26.46,26.46,34.47
20130219,POSWFM,Blue Marlin,Kg,22.05,22.05,22.05,22.05,28.12
20130219,POSWFM,Red Fish,Kg,55.12,55.12,55.12,55.12,40.37
20130221,POSWFM,Tuna,Kg,22.05,22.05,22.05,22.05,32.21
20130221,POSWFM,Shark,Kg,15.43,22.05,22.05,18.74,127.91
20130221,POSWFM,Shrimp (L),Kg,66.14,66.14,66.14,66.14,65.77
20130221,POSWFM,Bachin,Kg,35.27,35.27,35.27,35.27,58.97
20130221,POSWFM,Paoua,Kg,11.02,11.02,11.02,11.02,108.41
20130221,POSWFM,Bonito,Kg,4.41,4.41,4.41,4.41,333.85
20130221,POSWFM,King Fish,Kg,77.16,77.16,77.16,77.16,249.48
20130221,POSWFM,Brochet,Kg,26.46,26.46,26.46,26.46,35.83
20130221,POSWFM,White Fish,Kg,8.82,8.82,8.82,8.82,84.37
20130221,POSWFM,Crocro,Kg,13.23,15.43,15.43,14.33,153.32
20130221,POSWFM,Catfish,Kg,4.41,4.41,4.41,4.41,72.58
20130221,POSWFM,Mixed Fish,Kg,13.23,13.23,13.23,13.23,139.71
20130221,POSWFM,Mullet,Kg,6.61,6.61,6.61,6.61,47.63
20130221,POSWFM,Macreo,Kg,22.05,22.05,22.05,22.05,74.84
20130221,POSWFM,Red Fish,Kg,59.52,59.52,59.52,59.52,43.09
20130222,POSWFM,Tuna,Kg,26.46,26.46,26.46,26.46,307.54
20130222,POSWFM,Cavali,Kg,26.46,26.46,26.46,26.46,33.11
20130222,POSWFM,Salmon,Kg,44.09,44.09,44.09,44.09,72.58
20130222,POSWFM,Shark,Kg,15.43,19.84,19.84,17.64,208.65
20130222,POSWFM,Shrimp (S),Kg,22.05,22.05,22.05,22.05,83.46
20130222,POSWFM,Shrimp (L),Kg,66.14,66.14,66.14,66.14,73.03
20130222,POSWFM,Bachin,Kg,35.27,35.27,35.27,35.27,263.09
20130222,POSWFM,Paoua,Kg,11.02,11.02,11.02,11.02,29.03
20130222,POSWFM,Bonito,Kg,2.2,2.2,2.2,2.2,442.71
20130222,POSWFM,King Fish,Kg,72.75,77.16,77.16,74.96,487.16
20130222,POSWFM,White Fish,Kg,8.82,8.82,8.82,8.82,78.47
20130222,POSWFM,Crocro,Kg,13.23,15.43,15.43,14.33,796.97
20130222,POSWFM,Mixed Fish,Kg,13.23,13.23,13.23,13.23,63.5
20130222,POSWFM,Blue Marlin,Kg,22.05,22.05,22.05,22.05,47.17
20130222,POSWFM,Cascadura,Kg,22.05,22.05,22.05,22.05,63.05
20130226,POSWFM,Tuna,Kg,33.07,33.07,33.07,33.07,82.1
20130226,POSWFM,Carite,Kg,66.14,66.14,66.14,66.14,66.23
20130226,POSWFM,Cavali,Kg,22.05,22.05,22.05,22.05,35.83
20130226,POSWFM,Salmon,Kg,33.07,33.07,33.07,33.07,40.37
20130226,POSWFM,Shark,Kg,15.43,22.05,15.43,18.74,121.56
20130226,POSWFM,Shrimp (M),Kg,44.09,44.09,44.09,44.09,117.94
20130226,POSWFM,Shrimp (L),Kg,66.14,66.14,66.14,66.14,56.7
20130226,POSWFM,Bonito,Kg,2.2,2.2,2.2,2.2,1355.8
20130226,POSWFM,King Fish,Kg,66.14,66.14,66.14,66.14,472.19
20130226,POSWFM,White Fish,Kg,8.82,8.82,8.82,8.82,181.89
20130226,POSWFM,Crocro,Kg,15.43,15.43,15.43,15.43,645.47
20130226,POSWFM,Jack,Kg,6.61,6.61,6.61,6.61,207.29
20130226,POSWFM,Catfish,Kg,4.41,4.41,4.41,4.41,88.0
20130226,POSWFM,Mixed Fish,Kg,13.23,13.23,13.23,13.23,384.2
20130226,POSWFM,Tarpon,Kg,8.82,8.82,8.82,8.82,38.1
20130226,POSWFM,Mullet,Kg,6.61,6.61,6.61,6.61,31.75
20130226,POSWFM,Red Fish,Kg,55.12,55.12,55.12,55.12,50.35
20130226,POSWFM,Cutlass Fish,Kg,6.61,6.61,6.61,6.61,52.16
20130226,POSWFM,Cascadura,Kg,26.46,26.46,26.46,26.46,122.92
20130227,POSWFM,Tuna,Kg,22.05,22.05,22.05,22.05,98.88
20130227,POSWFM,Carite,Kg,77.16,77.16,77.16,77.16,23.13
20130227,POSWFM,Salmon,Kg,33.07,33.07,33.07,33.07,132.45
20130227,POSWFM,Shark,Kg,13.23,22.05,13.23,17.64,232.7
20130227,POSWFM,Shrimp (S),Kg,22.05,22.05,22.05,22.05,64.86
20130227,POSWFM,Shrimp (M),Kg,55.12,55.12,55.12,55.12,72.58
20130227,POSWFM,Bonito,Kg,2.2,2.2,2.2,2.2,171.46
20130227,POSWFM,King Fish,Kg,74.96,77.16,77.16,76.06,172.37
20130227,POSWFM,Brochet,Kg,26.46,26.46,26.46,26.46,44.45
20130227,POSWFM,White Fish,Kg,8.82,8.82,8.82,8.82,134.26
20130227,POSWFM,Crocro,Kg,13.23,17.64,13.23,15.44,416.4
20130227,POSWFM,Jack,Kg,6.61,6.61,6.61,6.61,39.92
20130227,POSWFM,Catfish,Kg,5.51,5.51,5.51,5.51,44.91
20130227,POSWFM,Mixed Fish,Kg,13.23,13.23,13.23,13.23,188.24
20130227,POSWFM,Mullet,Kg,6.61,6.61,6.61,6.61,62.6
20130227,POSWFM,Red Fish,Kg,55.12,55.12,55.12,55.12,67.13
20130228,POSWFM,Tuna,Kg,26.46,26.46,26.46,26.46,61.24
20130228,POSWFM,Carite,Kg,77.16,77.16,77.16,77.16,36.29
20130228,POSWFM,Salmon,Kg,44.09,44.09,44.09,44.09,39.01
20130228,POSWFM,Shark,Kg,17.64,17.64,17.64,17.64,180.08
20130228,POSWFM,Bonito,Kg,4.41,4.41,4.41,4.41,41.73
20130228,POSWFM,King Fish,Kg,77.16,77.16,77.16,77.16,196.86
20130228,POSWFM,Brochet,Kg,22.05,22.05,22.05,22.05,34.47
20130228,POSWFM,White Fish,Kg,8.82,8.82,8.82,8.82,180.99
20130228,POSWFM,Blanche,Kg,4.41,4.41,4.41,4.41,69.4
20130228,POSWFM,Crocro,Kg,17.64,17.64,17.64,17.64,313.44
20130228,POSWFM,Mixed Fish,Kg,13.23,13.23,13.23,13.23,129.73
20130228,POSWFM,Blue Marlin,Kg,15.43,15.43,15.43,15.43,24.49
20130301,POSWFM,Tuna,Kg,26.46,26.46,26.46,26.46,104.33
20130301,POSWFM,Salmon,Kg,44.09,44.09,44.09,44.09,40.37
20130301,POSWFM,Shark,Kg,15.43,22.05,15.43,18.74,75.75
20130301,POSWFM,Bachin,Kg,33.07,33.07,33.07,33.07,133.81
20130301,POSWFM,Bonito,Kg,4.41,4.41,4.41,4.41,112.95
20130301,POSWFM,King Fish,Kg,77.16,77.16,77.16,77.16,345.64
20130301,POSWFM,Brochet,Kg,33.07,33.07,33.07,33.07,95.26
20130301,POSWFM,White Fish,Kg,6.61,6.61,6.61,6.61,282.14
20130301,POSWFM,Blanche,Kg,4.41,4.41,4.41,4.41,73.48
20130301,POSWFM,Crocro,Kg,15.43,15.43,15.43,15.43,403.7
20130301,POSWFM,Catfish,Kg,4.41,4.41,4.41,4.41,47.17
20130301,POSWFM,Mixed Fish,Kg,13.23,13.23,13.23,13.23,81.19
20130301,POSWFM,Blue Marlin,Kg,15.43,15.43,15.43,15.43,21.77
20130301,POSWFM,Red Fish,Kg,55.12,55.12,55.12,55.12,146.97
20130301,POSWFM,Cascadura,Kg,22.05,22.05,22.05,22.05,107.96
20130304,POSWFM,Tuna,Kg,22.05,22.05,22.05,22.05,280.78
20130304,POSWFM,Bonito,Kg,6.61,6.61,6.61,6.61,58.97
20130304,POSWFM,King Fish,Kg,77.16,77.16,77.16,77.16,90.27
20130304,POSWFM,Mixed Fish,Kg,8.82,8.82,8.82,8.82,23.13
20130305,POSWFM,Tuna,Kg,22.05,22.05,22.05,22.05,132.45
20130305,POSWFM,Carite,Kg,66.14,66.14,66.14,66.14,296.65
20130305,POSWFM,Salmon,Kg,44.09,44.09,44.09,44.09,26.76
20130305,POSWFM,Shark,Kg,13.23,19.84,13.23,16.54,680.85
20130305,POSWFM,Shrimp (L),Kg,77.16,77.16,77.16,77.16,92.08
20130305,POSWFM,Bonito,Kg,6.61,6.61,6.61,6.61,170.1
20130305,POSWFM,King Fish,Kg,77.16,77.16,77.16,77.16,271.25
20130305,POSWFM,White Fish,Kg,11.02,11.02,11.02,11.02,40.37
20130305,POSWFM,Blanche,Kg,4.41,4.41,4.41,4.41,109.77
20130305,POSWFM,Crocro,Kg,11.02,11.02,11.02,11.02,299.37
20130305,POSWFM,Catfish,Kg,4.41,4.41,4.41,4.41,71.67
20130305,POSWFM,Mixed Fish,Kg,13.23,13.23,13.23,13.23,111.13
20130305,POSWFM,Mullet,Kg,6.61,6.61,6.61,6.61,75.3
20130305,POSWFM,Red Fish,Kg,44.09,44.09,44.09,44.09,24.49
20130306,POSWFM,Carite,Kg,66.14,66.14,66.14,66.14,290.3
20130306,POSWFM,Cavali,Kg,28.66,28.66,28.66,28.66,66.23
20130306,POSWFM,Salmon,Kg,57.32,57.32,57.32,57.32,92.53
20130306,POSWFM,Shark,Kg,17.64,22.05,17.64,19.85,438.17
20130306,POSWFM,Shrimp (L),Kg,66.14,66.14,66.14,66.14,83.01
20130306,POSWFM,Bonito,Kg,4.41,4.41,4.41,4.41,170.55
20130306,POSWFM,King Fish,Kg,77.16,77.16,77.16,77.16,95.71
20130306,POSWFM,White Fish,Kg,8.82,8.82,8.82,8.82,89.81
20130306,POSWFM,Crocro,Kg,15.43,17.64,17.64,16.54,366.96
20130306,POSWFM,Jack,Kg,6.61,6.61,6.61,6.61,49.44
20130306,POSWFM,Catfish,Kg,4.41,4.41,4.41,4.41,156.49
20130306,POSWFM,Mixed Fish,Kg,13.23,13.23,13.23,13.23,87.54
20130306,POSWFM,Red Fish,Kg,66.14,66.14,66.14,66.14,57.61
20130306,POSWFM,Cascadura,Kg,22.05,22.05,22.05,22.05,213.19
20130307,POSWFM,Carite,Kg,77.16,77.16,77.16,77.16,126.1
20130307,POSWFM,Cavali,Kg,26.46,26.46,26.46,26.46,50.8
20130307,POSWFM,Salmon,Kg,44.09,44.09,44.09,44.09,39.01
20130307,POSWFM,Shark,Kg,17.64,22.05,17.64,19.85,205.93
20130307,POSWFM,Shrimp (L),Kg,77.16,77.16,77.16,77.16,68.04
20130307,POSWFM,Bonito,Kg,4.41,4.41,4.41,4.41,86.64
20130307,POSWFM,King Fish,Kg,77.16,77.16,77.16,77.16,52.62
20130307,POSWFM,Brochet,Kg,33.07,33.07,33.07,33.07,35.83
20130307,POSWFM,White Fish,Kg,6.61,6.61,6.61,6.61,84.37
20130307,POSWFM,Crocro,Kg,11.02,15.43,15.43,13.23,422.3
20130307,POSWFM,Catfish,Kg,4.41,4.41,4.41,4.41,74.84
20130307,POSWFM,Mixed Fish,Kg,13.23,13.23,13.23,13.23,174.18
20130307,POSWFM,Red Fish,Kg,55.12,55.12,55.12,55.12,26.31
20130308,POSWFM,Carite,Kg,55.12,55.12,55.12,55.12,273.97
20130308,POSWFM,Salmon,Kg,44.09,44.09,44.09,44.09,31.3
20130308,POSWFM,Shark,Kg,15.43,22.05,15.43,18.74,355.17
20130308,POSWFM,Shrimp (S),Kg,22.05,22.05,22.05,22.05,63.5
20130308,POSWFM,Shrimp (L),Kg,77.16,77.16,77.16,77.16,47.17
20130308,POSWFM,Bachin,Kg,35.27,35.27,35.27,35.27,39.01
20130308,POSWFM,King Fish,Kg,77.16,77.16,77.16,77.16,151.05
20130308,POSWFM,White Fish,Kg,8.82,8.82,8.82,8.82,87.54
20130308,POSWFM,Blanche,Kg,6.61,6.61,6.61,6.61,31.75
20130308,POSWFM,Crocro,Kg,15.43,15.43,15.43,15.43,579.7
20130308,POSWFM,Mixed Fish,Kg,13.23,13.23,13.23,13.23,122.92
20130308,POSWFM,Red Fish,Kg,55.12,55.12,55.12,55.12,102.97
20130308,POSWFM,Plateau,Kg,6.61,6.61,6.61,6.61,26.76
20130311,POSWFM,Carite,Kg,55.12,55.12,55.12,55.12,26.76
20130311,POSWFM,King Fish,Kg,77.16,77.16,77.16,77.16,48.99
20130311,POSWFM,White Fish,Kg,6.61,6.61,6.61,6.61,18.14
20130313,POSWFM,Carite,Kg,55.12,66.14,66.14,60.63,571.53
20130313,POSWFM,Cavali,Kg,26.46,26.46,26.46,26.46,35.83
20130313,POSWFM,Shark,Kg,13.23,15.43,15.43,14.33,416.4
20130313,POSWFM,Bonito,Kg,4.41,4.41,4.41,4.41,79.83
20130313,POSWFM,King Fish,Kg,77.16,77.16,77.16,77.16,52.62
20130313,POSWFM,Crocro,Kg,15.43,15.43,15.43,15.43,571.53
20130313,POSWFM,Catfish,Kg,4.41,4.41,4.41,4.41,124.29
20130313,POSWFM,Mixed Fish,Kg,13.23,13.23,13.23,13.23,304.82
20130313,POSWFM,Red Fish,Kg,55.12,55.12,55.12,55.12,129.73
20130314,POSWFM,Tuna,Kg,33.07,33.07,33.07,33.07,74.84
20130314,POSWFM,Carite,Kg,55.12,55.12,55.12,55.12,110.22
20130314,POSWFM,Cavali,Kg,26.46,26.46,26.46,26.46,183.71
20130314,POSWFM,Salmon,Kg,44.09,44.09,44.09,44.09,45.81
20130314,POSWFM,Shark,Kg,15.43,22.05,15.43,18.74,669.96
20130314,POSWFM,Shrimp (M),Kg,55.12,55.12,55.12,55.12,90.27
20130314,POSWFM,Bonito,Kg,6.61,6.61,6.61,6.61,169.65
20130314,POSWFM,King Fish,Kg,77.16,77.16,77.16,77.16,226.34
20130314,POSWFM,Ancho,Kg,66.14,66.14,66.14,66.14,20.87
20130314,POSWFM,White Fish,Kg,8.82,8.82,8.82,8.82,72.12
20130314,POSWFM,Crocro,Kg,15.43,15.43,15.43,15.43,585.14
20130314,POSWFM,Catfish,Kg,6.61,6.61,6.61,6.61,53.98
20130314,POSWFM,Mixed Fish,Kg,13.23,13.23,13.23,13.23,146.51
20130314,POSWFM,Tarpon,Kg,11.02,11.02,11.02,11.02,58.06
20130314,POSWFM,Red Fish,Kg,55.12,55.12,55.12,55.12,59.87
20130314,POSWFM,Dolphin,Kg,35.27,35.27,35.27,35.27,57.15
20130315,POSWFM,Tuna,Kg,22.05,22.05,22.05,22.05,661.34
20130315,POSWFM,Carite,Kg,44.09,55.12,55.12,49.61,273.07
20130315,POSWFM,Cavali,Kg,22.05,26.46,26.46,24.26,180.08
20130315,POSWFM,Salmon,Kg,48.5,48.5,48.5,48.5,28.58
20130315,POSWFM,Shark,Kg,15.43,19.84,19.84,17.64,324.78
20130315,POSWFM,Bachin,Kg,35.27,35.27,35.27,35.27,105.23
20130315,POSWFM,Bonito,Kg,4.41,4.41,4.41,4.41,271.7
20130315,POSWFM,King Fish,Kg,77.16,77.16,77.16,77.16,527.08
20130315,POSWFM,Brochet,Kg,22.05,22.05,22.05,22.05,50.8
20130315,POSWFM,White Fish,Kg,8.82,8.82,8.82,8.82,77.57
20130315,POSWFM,Crocro,Kg,13.23,15.43,13.23,14.33,653.63
20130315,POSWFM,Mixed Fish,Kg,13.23,13.23,13.23,13.23,181.89
20130315,POSWFM,Tarpon,Kg,8.82,8.82,8.82,8.82,23.59
20130315,POSWFM,Blue Marlin,Kg,15.43,15.43,15.43,15.43,61.24
20130315,POSWFM,Red Fish,Kg,48.5,48.5,48.5,48.5,48.08
20130315,POSWFM,Cascadura,Kg,17.64,17.64,17.64,17.64,109.32
20130319,POSWFM,Carite,Kg,66.14,66.14,66.14,66.14,191.87
20130319,POSWFM,Cavali,Kg,17.64,22.05,22.05,19.84,146.06
20130319,POSWFM,Salmon,Kg,39.68,39.68,39.68,39.68,48.99
20130319,POSWFM,Shark,Kg,15.43,22.05,22.05,18.74,524.36
20130319,POSWFM,Shrimp (M),Kg,55.12,55.12,55.12,55.12,63.5
20130319,POSWFM,Bachin,Kg,33.07,33.07,33.07,33.07,43.09
20130319,POSWFM,Paoua,Kg,8.82,8.82,8.82,8.82,105.23
20130319,POSWFM,Bonito,Kg,4.41,4.41,4.41,4.41,223.62
20130319,POSWFM,King Fish,Kg,66.14,66.14,66.14,66.14,662.25
20130319,POSWFM,White Fish,Kg,8.82,8.82,8.82,8.82,94.8
20130319,POSWFM,Crocro,Kg,15.43,15.43,15.43,15.43,641.84
20130319,POSWFM,Catfish,Kg,4.41,4.41,4.41,4.41,227.25
20130319,POSWFM,Mixed Fish,Kg,13.23,13.23,13.23,13.23,144.7
20130319,POSWFM,Tarpon,Kg,8.82,8.82,8.82,8.82,61.24
20130319,POSWFM,Blue Marlin,Kg,15.43,15.43,15.43,15.43,50.35
20130319,POSWFM,Cascadura,Kg,17.64,17.64,17.64,17.64,67.13
20130320,POSWFM,Tuna,Kg,22.05,22.05,22.05,22.05,56.7
20130320,POSWFM,Carite,Kg,61.73,61.73,61.73,61.73,58.97
20130320,POSWFM,Cavali,Kg,22.05,22.05,22.05,22.05,39.01
20130320,POSWFM,Salmon,Kg,39.68,50.71,39.68,45.2,88.91
20130320,POSWFM,Shark,Kg,15.43,19.84,15.43,17.64,463.12
20130320,POSWFM,Shrimp (S),Kg,22.05,22.05,22.05,22.05,117.94
20130320,POSWFM,Shrimp (L),Kg,77.16,77.16,77.16,77.16,185.97
20130320,POSWFM,Bachin,Kg,35.27,35.27,35.27,35.27,34.93
20130320,POSWFM,Bonito,Kg,4.41,4.41,4.41,4.41,197.31
20130320,POSWFM,King Fish,Kg,66.14,66.14,66.14,66.14,371.04
20130320,POSWFM,White Fish,Kg,8.82,8.82,8.82,8.82,117.03
20130320,POSWFM,Crocro,Kg,15.43,15.43,15.43,15.43,348.82
20130320,POSWFM,Mixed Fish,Kg,13.23,13.23,13.23,13.23,224.08
20130320,POSWFM,Red Fish,Kg,50.71,50.71,50.71,50.71,274.43
20130320,POSWFM,Cascadura,Kg,22.05,22.05,22.05,22.05,87.09
20130321,POSWFM,Carite,Kg,66.14,66.14,66.14,66.14,84.82
20130321,POSWFM,Cavali,Kg,26.46,26.46,26.46,26.46,74.39
20130321,POSWFM,Salmon,Kg,44.09,55.12,44.09,49.61,94.35
20130321,POSWFM,Shark,Kg,13.23,17.64,13.23,15.44,241.77
20130321,POSWFM,Shrimp (L),Kg,77.16,77.16,77.16,77.16,46.27
20130321,POSWFM,Bachin,Kg,35.27,35.27,35.27,35.27,147.42
20130321,POSWFM,Bonito,Kg,4.41,4.41,4.41,4.41,190.96
20130321,POSWFM,King Fish,Kg,61.73,61.73,61.73,61.73,397.35
20130321,POSWFM,White Fish,Kg,6.61,6.61,6.61,6.61,53.98
20130321,POSWFM,Crocro,Kg,15.43,17.64,15.43,16.54,348.82
20130321,POSWFM,Mixed Fish,Kg,8.82,13.23,13.23,11.02,381.93
20130321,POSWFM,Tarpon,Kg,8.82,8.82,8.82,8.82,104.33
20130321,POSWFM,Macreo,Kg,22.05,22.05,22.05,22.05,42.18
20130321,POSWFM,Blue Marlin,Kg,15.43,15.43,15.43,15.43,24.95
20130322,POSWFM,Tuna,Kg,22.05,22.05,22.05,22.05,48.08
20130322,POSWFM,Carite,Kg,66.14,66.14,66.14,66.14,153.77
20130322,POSWFM,Cavali,Kg,26.46,26.46,26.46,26.46,63.5
20130322,POSWFM,Salmon,Kg,44.09,44.09,44.09,44.09,25.4
20130322,POSWFM,Shark,Kg,13.23,19.84,13.23,16.54,333.85
20130322,POSWFM,Shrimp (L),Kg,77.16,77.16,77.16,77.16,76.66
20130322,POSWFM,Bachin,Kg,35.27,35.27,35.27,35.27,110.68
